2024-05-17_05-02-50,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-02-50.mp3," Please, listen to the sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis, sis,"
2024-05-17_05-03-17,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-03-17.mp3, Thanks for watching!
2024-05-17_05-03-18,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-03-18.mp3,...
2024-05-17_05-08-34,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-08-34.mp3," Hello, departure south of 1218 and 531.5 for 7000 aren't out of surveillance."
2024-05-17_05-08-49,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-08-49.mp3," Okay, 16 out of the heading and 16,000, 16,000 for south and west, 1218."
2024-05-17_05-09-06,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-09-06.mp3, S.H.
2024-05-17_05-09-10,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-09-10.mp3," 4,000 Dred Chox for southbound slow making."
2024-05-17_05-10-17,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-10-17.mp3," 146651000, Cessna Lala Re-Cessna."
2024-05-17_05-10-28,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-10-28.mp3," Hold short of 6 miles, go 4266"
2024-05-17_05-11-35,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-11-35.mp3, Aah!
2024-05-17_05-11-37,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-11-37.mp3, This is the spot
2024-05-17_05-11-42,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-11-42.mp3," Star of E-S U, 116,000, 4066"
2024-05-17_05-11-46,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-11-46.mp3, Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cessna Cess
2024-05-17_05-11-49,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-11-49.mp3," 2635 for K, S, 8"
2024-05-17_05-12-13,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-12-13.mp3," at American 80, he is setting out of 1600."
2024-05-17_05-12-23,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-12-23.mp3," 99, I'm a climb last way, hitting 090, when you think in 2000, return to this way."
2024-05-17_05-13-18,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-18.mp3," This is the day of the war, and the day of the war, and the day of the war, and the day of the war, and the day of the war, and the day of the war, and the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of the day of"
2024-05-17_05-13-19,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-19.mp3, This is...
2024-05-17_05-13-28,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-28.mp3," 816, C16, and C13 down the fair after 880."
2024-05-17_05-13-31,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-31.mp3," Thanks for watching, and I'll see you in the next video."
2024-05-17_05-13-32,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-32.mp3, You
2024-05-17_05-13-33,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-33.mp3, You
2024-05-17_05-13-38,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-38.mp3," Sir, sir, there is no way to do that."
2024-05-17_05-13-39,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-39.mp3, See you next time.
2024-05-17_05-13-40,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-40.mp3, See you later.
2024-05-17_05-13-42,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-42.mp3, Bye bye.
2024-05-17_05-13-48,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-13-48.mp3," 6313K, built 4226"
2024-05-17_05-14-59,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-14-59.mp3, request of class 466
2024-05-17_05-15-04,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-15-04.mp3," Kari Sipari, morning last J 487 passing 1 spot 57000."
2024-05-17_05-15-14,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-15-14.mp3," Cessna 1 6.0 in your right off 3, you'll ask for 87."
2024-05-17_05-16-38,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-16-38.mp3," Compression of Lend 31, 1335M in the beginning."
2024-05-17_05-16-44,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-16-44.mp3," How many K16HZs, everyone?"
2024-05-17_05-17-22,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-17-22.mp3," Cessna 31, 82, 7, 0."
2024-05-17_05-17-37,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-17-37.mp3," First 5, 75, American 8, 8, hold short."
2024-05-17_05-17-42,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-17-42.mp3, 5 direct to off area last south.
2024-05-17_05-17-56,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-17-56.mp3," Hold that front wheel, 450 on frequency."
2024-05-17_05-18-08,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-18-08.mp3," N35, 5N, 16000, 1131."
2024-05-17_05-18-22,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-18-22.mp3," Level 3.38C, sending leaving rinses."
2024-05-17_05-19-08,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-19-08.mp3," departure 31, 390, 3500, common as 7000 are in half ill."
2024-05-17_05-19-19,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-19-19.mp3," 240, 160, overway C,"
2024-05-17_05-19-47,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-19-47.mp3, 3575 B 4071
2024-05-17_05-19-57,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-19-57.mp3," 712635, Z131C"
2024-05-17_05-20-02,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-20-02.mp3," 7 0, 4 3 H."
2024-05-17_05-20-36,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-20-36.mp3, 35313
2024-05-17_05-21-06,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-21-06.mp3," C. Y. G. 6000 B, clear L, at 20. Right C, 3008."
2024-05-17_05-22-33,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-22-33.mp3," Right, C7L, C3N85, C2.1, C3Z, now."
2024-05-17_05-22-40,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-22-40.mp3," Go ahead, have your get for your day to back."
2024-05-17_05-22-43,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-22-43.mp3, Pleasure.
2024-05-17_05-22-51,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-22-51.mp3, 1263.5 for 23N.
2024-05-17_05-23-30,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-23-30.mp3," First, we call your prayer when you see it here, but firstly, night is the other sea, suad, yal-a-fai."
2024-05-17_05-23-37,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-23-37.mp3, First line on a 180L switch.
2024-05-17_05-23-48,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-23-48.mp3," Alright, she now 27 B, the price is 3, request the Arnau visual, a 1 8 rag with Al H."
2024-05-17_05-24-01,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-01.mp3," Okay, you stay fly in the ILS18 right?"
2024-05-17_05-24-02,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-02.mp3, Texas.
2024-05-17_05-24-07,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-07.mp3," Heart risk for a way, 3612, 18H, or 7."
2024-05-17_05-24-14,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-14.mp3, That's U 40
2024-05-17_05-24-19,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-19.mp3," Heading eastward here, I'm turning left. Third, southward here."
2024-05-17_05-24-33,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-33.mp3," Direct V, 0 W, 3640"
2024-05-17_05-24-42,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-42.mp3," via SADO, via file, don't specifically."
2024-05-17_05-24-44,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-24-44.mp3," That was 6,000."
2024-05-17_05-25-07,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-07.mp3," Tower 124.3, ask Puppy, Cessna 3.0"
2024-05-17_05-25-19,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-19.mp3," Road support, in Gopher's Season 23, descent through 16,000, we have Alpha and we are on the right teacher."
2024-05-17_05-25-27,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-27.mp3," No, I don't want to eat right, Jai'la, 50-62-Cessna."
2024-05-17_05-25-41,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-41.mp3," approach good morning spirit 6098 third unit half serving on 8255 in itself, alpha and request"
2024-05-17_05-25-52,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-52.mp3," We were selected cases, Iowa cases right, thanks."
2024-05-17_05-25-56,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-25-56.mp3," Z, on 5."
2024-05-17_05-26-04,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-04.mp3," Well that don't do it, 16 no down below, it is down."
2024-05-17_05-26-10,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-10.mp3," 116J, 464J"
2024-05-17_05-26-18,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-18.mp3," 35, 75, 35"
2024-05-17_05-26-25,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-25.mp3, We're going to LZKFRC.
2024-05-17_05-26-29,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-29.mp3, We'll open the D-directors' header.
2024-05-17_05-26-39,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-39.mp3," N land of the push, it will end with push here, B C 535, C C 821."
2024-05-17_05-26-46,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-46.mp3," 0.3513, held out with Y-8-0"
2024-05-17_05-26-54,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-26-54.mp3, How about set up to well with 0 and slow down.
2024-05-17_05-27-09,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-09.mp3," 2072, for sure is it's hard to"
2024-05-17_05-27-15,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-15.mp3," Stay tuned, United, 20-9"
2024-05-17_05-27-22,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-22.mp3, Thank you.
2024-05-17_05-27-30,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-30.mp3," What's 7C, let's go into the agency today."
2024-05-17_05-27-44,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-44.mp3," 277, 2019, 2096."
2024-05-17_05-27-51,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-51.mp3, Clemna 18 6000 4535
2024-05-17_05-27-56,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-27-56.mp3, See you later. See you later.
2024-05-17_05-28-55,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-28-55.mp3, But in south of Y-Z
2024-05-17_05-29-17,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-29-17.mp3, Can you reset out the 60M holdup?
2024-05-17_05-29-29,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-29-29.mp3," Hi, I'll move to high dirt one, I'll direct this other."
2024-05-17_05-29-39,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-29-39.mp3, 77-75.
2024-05-17_05-29-43,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-29-43.mp3, Warhead Cessna
2024-05-17_05-31-24,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-31-24.mp3," 7,7,7"
2024-05-17_05-31-37,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-31-37.mp3," 119.8, Tampa Tower, 2450"
2024-05-17_05-31-44,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-31-44.mp3, 919 35
2024-05-17_05-32-00,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-00.mp3, ZO!
2024-05-17_05-32-04,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-04.mp3, Thank you.
2024-05-17_05-32-07,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-07.mp3," 2, 7, 6."
2024-05-17_05-32-12,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-12.mp3,.
2024-05-17_05-32-13,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-13.mp3, See you later.
2024-05-17_05-32-14,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-14.mp3, Just...
2024-05-17_05-32-23,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-23.mp3," C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1, C1"
2024-05-17_05-32-35,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-35.mp3," 31, Y and G, C, what's your finalist? 31, E, G."
2024-05-17_05-32-40,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-40.mp3, Easy for the young guy
2024-05-17_05-32-43,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-32-43.mp3," 12775. 7M, 739."
2024-05-17_05-33-10,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-33-10.mp3," We'll have to have like you added two or five days every other we'll swallow into that line, yeah."
2024-05-17_05-33-12,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-33-12.mp3," Thanks for watching, and I'll see you in the next video."
2024-05-17_05-33-21,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-33-21.mp3," 5, 6,000 heading 240 U.23"
2024-05-17_05-34-27,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-34-27.mp3, This is the...
2024-05-17_05-34-29,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-34-29.mp3, HUH
2024-05-17_05-34-32,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-34-32.mp3, to go ahead off rewind i was 2333
2024-05-17_05-34-49,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-34-49.mp3," For land out of departure, good morning, southless 3565"
2024-05-17_05-34-53,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-34-53.mp3, Thanks for watching!
2024-05-17_05-35-01,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-35-01.mp3," I'm sorry to cut you into it, I'm at a anywhere like Giorgio, I'm going to set beyond that, that alright."
2024-05-17_05-36-03,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-03.mp3," One able direct to OSP, we'll be able to sell FLS 365, we can do that now."
2024-05-17_05-36-12,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-12.mp3," 730, delay 9 at 0, A, C, B."
2024-05-17_05-36-16,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-16.mp3," 11 far too challenging, 74F, hotel is 845."
2024-05-17_05-36-26,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-26.mp3," 300, 36000 per doll"
2024-05-17_05-36-31,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-31.mp3," Number 4274, 2,000 declining to you, then you're good. Morning."
2024-05-17_05-36-42,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-36-42.mp3," Harder may K1, 6000, 260 heading, 4344."
2024-05-17_05-37-11,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-11.mp3, Z
2024-05-17_05-37-12,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-12.mp3, The Air Force
2024-05-17_05-37-13,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-13.mp3, This is...
2024-05-17_05-37-18,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-18.mp3," Direct, keep going."
2024-05-17_05-37-32,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-32.mp3," Right, Direct Street 5, numbers 27 equal."
2024-05-17_05-37-46,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-46.mp3," Portrait also 9931600 for 7,000 on the Alsparay 1."
2024-05-17_05-37-50,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-50.mp3,.
2024-05-17_05-37-51,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-51.mp3, Thanks for watching!
2024-05-17_05-37-52,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-52.mp3, Thank you.
2024-05-17_05-37-58,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-37-58.mp3," Common maintain 1 6000 direct off-rate, Delta 993"
2024-05-17_05-38-03,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-03.mp3," Land of Orca, line the same song, just 4L."
2024-05-17_05-38-10,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-10.mp3, Jose
2024-05-17_05-38-20,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-20.mp3, uh... you have to uh... our uh... parents' blood spot for you now
2024-05-17_05-38-24,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-24.mp3," Thanks, I appreciate it."
2024-05-17_05-38-32,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-32.mp3," 35, 75, see you at E. C. C. C. C. C. C."
2024-05-17_05-38-52,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-38-52.mp3," I'm going to take a good one, if you have a 11th room, three free, two out of seventeen, half of them be the price, you see and you get out of half."
2024-05-17_05-39-05,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-39-05.mp3," Right, 6M, 28 right C, 6M. Clear."
2024-05-17_05-39-28,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-39-28.mp3," Star standing to a west operation, expect U7 right, cleared for no arrival. Now, send it right."
2024-05-17_05-39-36,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-39-36.mp3," Base D, C, N, A, C, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S, S"
2024-05-17_05-39-51,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-39-51.mp3," 75, 75, stand out 4K."
2024-05-17_05-40-12,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-40-12.mp3," B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B, B,"
2024-05-17_05-40-32,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-40-32.mp3, Hey
2024-05-17_05-40-36,./templates/recordings/korl_kmco_app_120150/2024-05-17_05-40-36.mp3, Strike Red Mountain in AT-1
